modComp,t,cum_sales
920,27,0
920,28,0
920,29,0
920,30,0
920,31,0
920,32,0
920,33,0
920,34,0
920,35,0
920,36,0
920,37,0
320,0,0
320,1,0
320,2,0
320,3,0
320,4,0
320,5,0
320,6,0
320,7,0
320,8,0
320,9,0
320,10,0
320,11,0
320,12,0
320,13,0
320,14,0
320,15,0
320,16,0
320,17,0
320,18,0
320,19,0
320,20,0
320,21,15360
320,22,15360
320,23,15360
320,24,15360
320,25,15360
320,26,15360
320,27,15360
320,28,15360
320,29,15360
320,30,15360
320,31,15360
320,32,15360
320,33,0
320,34,0
320,35,0
320,36,0
320,37,0
44,0,2508
44,1,2508
44,2,2508
44,3,2508
44,4,2508
44,5,2508
44,6,2508
44,7,2508
44,8,2508
44,9,2508
44,10,2508
44,11,2508
44,12,2508
44,13,2508
44,14,2508
44,15,2508
44,16,2508
44,17,0
44,18,0
44,19,0
44,20,0
44,21,0
44,22,0
44,23,0
44,24,0
44,25,0
44,26,0
44,27,0
44,28,0
44,29,0
44,30,0
44,31,0
44,32,0
44,33,0
44,34,0
44,35,0
44,36,0
44,37,0
4,0,0
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,0
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,228
4,14,228
4,15,228
4,16,228
4,17,228
4,18,228
4,19,228
4,20,228
4,21,228
4,22,228
4,23,228
4,24,228
4,25,228
4,26,228
4,27,228
4,28,0
4,29,0
4,30,0
4,31,0
4,32,0
4,33,0
4,34,0
4,35,0
4,36,0
4,37,0
84,0,0
84,1,0
84,2,0
84,3,0
84,4,0
84,5,0
84,6,0
84,7,0
84,8,5628
84,9,5628
84,10,5628
84,11,5628
84,12,5628
84,13,5628
84,14,5628
84,15,5628
84,16,5628
84,17,5628
84,18,5628
84,19,5628
84,20,5628
84,21,5628
84,22,5628
84,23,5628
84,24,0
84,25,0
84,26,0
84,27,0
84,28,0
84,29,0
84,30,0
84,31,0
84,32,0
84,33,0
84,34,0
84,35,0
84,36,0
84,37,0
54,0,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,2970
54,9,2970
54,10,2970
54,11,2970
54,12,2970
54,13,2970
54,14,2970
54,15,2970
54,16,2970
54,17,2970
54,18,2970
54,19,2970
54,20,2970
54,21,2970
54,22,2970
54,23,2970
54,24,2970
54,25,2970
54,26,2970
54,27,0
54,28,0
54,29,0
54,30,0
54,31,0
54,32,0
54,33,0
54,34,0
54,35,0
54,36,0
54,37,0
74,0,0
74,1,0
74,2,0
74,3,0
74,4,0
74,5,0
74,6,0
74,7,0
74,8,3478
74,9,3478
74,10,3478
74,11,3478
74,12,3478
74,13,3478
74,14,3478
74,15,3478
74,16,0
74,17,3478
74,18,3478
74,19,3478
74,20,3478
74,21,3478
74,22,3478
74,23,3478
74,24,3478
74,25,3478
74,26,3478
74,27,0
74,28,0
74,29,0
74,30,0
74,31,0
74,32,0
74,33,0
74,34,0
74,35,0
74,36,0
74,37,0
94,0,0
94,1,0
94,2,0
94,3,0
94,4,0
94,5,0
94,6,4136
94,7,4136
94,8,4136
94,9,4136
94,10,4136
94,11,4136
94,12,4136
94,13,4136
94,14,4136
94,15,4136
94,16,4136
94,17,4136
94,18,4136
94,19,4136
94,20,4136
94,21,4136
94,22,4136
94,23,0
94,24,0
94,25,0
94,26,0
94,27,0
94,28,0
94,29,0
94,30,0
94,31,0
94,32,0
94,33,0
94,34,0
94,35,0
94,36,0
94,37,0
34,0,0
34,1,0
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,0
34,8,0
34,9,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,15,0
34,16,0
34,17,0
34,18,0
34,19,0
34,20,0
34,21,1632
34,22,1632
34,23,1632
34,24,1632
34,25,1632
34,26,1632
34,27,1632
34,28,1632
34,29,1632
34,30,1632
34,31,1632
34,32,1632
34,33,0
34,34,0
34,35,0
34,36,0
34,37,0
64,0,0
64,1,0
64,2,0
64,3,0
64,4,0
64,5,0
64,6,0
64,7,0
64,8,0
64,9,0
64,10,0
64,11,0
64,12,0
64,13,0
64,14,0
64,15,0
64,16,0
64,17,0
64,18,0
64,19,0
64,20,0
64,21,0
64,22,0
64,23,0
64,24,0
64,25,0
64,26,0
64,27,0
64,28,0
64,29,1024
64,30,1024
64,31,1024
64,32,1024
64,33,1024
64,34,1024
64,35,1024
64,36,1024
64,37,1024
47,0,2679
47,1,2679
47,2,2679
47,3,2679
47,4,2679
47,5,2679
47,6,2679
47,7,2679
47,8,2679
47,9,2679
47,10,2679
47,11,2679
47,12,2679
47,13,2679
47,14,2679
47,15,2679
47,16,2679
47,17,0
47,18,0
47,19,0
47,20,0
47,21,0
47,22,0
47,23,0
47,24,0
47,25,0
47,26,0
47,27,0
47,28,0
47,29,0
47,30,0
47,31,0
47,32,0
47,33,0
47,34,0
47,35,0
47,36,0
47,37,0
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,399
7,14,399
7,15,399
7,16,399
7,17,399
7,18,399
7,19,399
7,20,399
7,21,399
7,22,399
7,23,399
7,24,399
7,25,399
7,26,399
7,27,399
7,28,0
7,29,0
7,30,0
7,31,0
7,32,0
7,33,0
7,34,0
7,35,0
7,36,0
7,37,0
87,0,0
87,1,0
87,2,0
87,3,0
87,4,0
87,5,0
87,6,0
87,7,0
87,8,5829
87,9,5829
87,10,5829
87,11,5829
87,12,5829
87,13,5829
87,14,5829
87,15,5829
87,16,5829
87,17,5829
87,18,5829
87,19,5829
87,20,5829
87,21,5829
87,22,5829
87,23,5829
87,24,0
87,25,0
87,26,0
87,27,0
87,28,0
87,29,0
87,30,0
87,31,0
87,32,0
87,33,0
87,34,0
87,35,0
87,36,0
87,37,0
57,0,0
57,1,0
57,2,0
57,3,0
57,4,0
57,5,0
57,6,0
57,7,0
57,8,3135
57,9,3135
57,10,3135
57,11,3135
57,12,3135
57,13,3135
57,14,3135
57,15,3135
57,16,3135
57,17,3135
57,18,3135
57,19,3135
57,20,3135
57,21,3135
57,22,3135
57,23,3135
57,24,3135
57,25,3135
57,26,3135
57,27,0
57,28,0
57,29,0
57,30,0
57,31,0
57,32,0
57,33,0
57,34,0
57,35,0
57,36,0
57,37,0
77,0,0
77,1,0
77,2,0
77,3,0
77,4,0
77,5,0
77,6,0
77,7,0
77,8,3619
77,9,3619
77,10,3619
77,11,3619
77,12,3619
77,13,3619
77,14,3619
77,15,3619
77,16,0
77,17,3619
77,18,3619
77,19,3619
77,20,3619
77,21,3619
77,22,3619
77,23,3619
77,24,3619
77,25,3619
77,26,3619
77,27,0
77,28,0
77,29,0
77,30,0
77,31,0
77,32,0
77,33,0
77,34,0
77,35,0
77,36,0
77,37,0
97,0,0
97,1,0
97,2,0
97,3,0
97,4,0
97,5,0
97,6,4268
97,7,4268
97,8,4268
97,9,4268
97,10,4268
97,11,4268
97,12,4268
97,13,4268
97,14,4268
97,15,4268
97,16,4268
97,17,4268
97,18,4268
97,19,4268
97,20,4268
97,21,4268
97,22,4268
97,23,0
97,24,0
97,25,0
97,26,0
97,27,0
97,28,0
97,29,0
97,30,0
97,31,0
97,32,0
97,33,0
97,34,0
97,35,0
97,36,0
97,37,0
37,0,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,0
37,10,0
37,11,0
37,12,0
37,13,0
37,14,0
37,15,0
37,16,0
37,17,0
37,18,0
37,19,0
37,20,0
37,21,1776
37,22,1776
37,23,1776
37,24,1776
37,25,1776
37,26,1776
37,27,1776
37,28,1776
37,29,1776
37,30,1776
37,31,1776
37,32,1776
37,33,0
37,34,0
37,35,0
37,36,0
37,37,0
222,0,0
222,1,0
222,2,0
222,3,0
222,4,0
222,5,0
222,6,0
222,7,0
222,8,0
222,9,0
222,10,0
222,11,0
222,12,0
222,13,0
222,14,0
222,15,0
222,16,0
222,17,0
222,18,0
222,19,0
222,20,0
222,21,0
222,22,0
222,23,0
222,24,0
222,25,6660
222,26,6660
222,27,6660
222,28,6660
222,29,6660
222,30,6660
222,31,6660
222,32,6660
222,33,6660
222,34,6660
222,35,6660
222,36,6660
222,37,0
422,0,24054
422,1,24054
422,2,24054
422,3,24054
422,4,24054
422,5,24054
422,6,24054
422,7,24054
422,8,24054
422,9,24054
422,10,24054
422,11,24054
422,12,24054
422,13,24054
422,14,24054
422,15,24054
422,16,24054
422,17,0
422,18,0
422,19,0
422,20,0
422,21,0
422,22,0
422,23,0
422,24,0
422,25,0
422,26,0
422,27,0
422,28,0
422,29,0
422,30,0
422,31,0
422,32,0
422,33,0
422,34,0
422,35,0
422,36,0
422,37,0
822,0,0
822,1,0
822,2,0
822,3,0
822,4,0
822,5,0
822,6,0
822,7,0
822,8,55074
822,9,55074
822,10,55074
822,11,55074
822,12,55074
822,13,55074
822,14,55074
822,15,55074
822,16,55074
822,17,55074
822,18,55074
822,19,55074
822,20,55074
822,21,55074
822,22,55074
822,23,55074
822,24,0
822,25,0
822,26,0
822,27,0
822,28,0
822,29,0
822,30,0
822,31,0
822,32,0
822,33,0
822,34,0
822,35,0
822,36,0
822,37,0
522,0,0
522,1,0
522,2,0
522,3,0
522,4,0
522,5,0
522,6,0
522,7,0
522,8,28710
522,9,28710
522,10,28710
522,11,28710
522,12,28710
522,13,28710
522,14,28710
522,15,28710
522,16,28710
522,17,28710
522,18,28710
522,19,28710
522,20,28710
522,21,28710
522,22,28710
522,23,28710
522,24,28710
522,25,28710
522,26,28710
522,27,0
522,28,0
522,29,0
522,30,0
522,31,0
522,32,0
522,33,0
522,34,0
522,35,0
522,36,0
522,37,0
722,0,0
722,1,0
722,2,0
722,3,0
722,4,0
722,5,0
722,6,0
722,7,0
722,8,33934
722,9,33934
722,10,33934
722,11,33934
722,12,33934
722,13,33934
722,14,33934
722,15,33934
722,16,0
722,17,33934
722,18,33934
722,19,33934
722,20,33934
722,21,33934
722,22,33934
722,23,33934
722,24,33934
722,25,33934
722,26,33934
722,27,0
722,28,0
722,29,0
722,30,0
722,31,0
722,32,0
722,33,0
722,34,0
722,35,0
722,36,0
722,37,0
122,0,0
122,1,0
122,2,0
122,3,0
122,4,0
122,5,0
122,6,0
122,7,0
122,8,0
122,9,0
122,10,0
122,11,0
122,12,0
122,13,5490
122,14,5490
122,15,5490
122,16,5490
122,17,5490
122,18,5490
122,19,5490
122,20,5490
122,21,5490
122,22,5490
122,23,5490
122,24,5490
122,25,5490
122,26,0
122,27,0
122,28,0
122,29,0
122,30,0
122,31,0
122,32,0
122,33,0
122,34,0
122,35,0
122,36,0
122,37,0
922,0,0
922,1,0
922,2,0
922,3,0
922,4,0
922,5,0
922,6,40568
922,7,40568
922,8,40568
922,9,40568
922,10,40568
922,11,40568
922,12,40568
922,13,40568
922,14,40568
922,15,40568
922,16,40568
922,17,40568
922,18,40568
922,19,40568
922,20,40568
922,21,40568
922,22,40568
922,23,0
922,24,0
922,25,0
922,26,0
922,27,0
922,28,0
922,29,0
922,30,0
922,31,0
922,32,0
922,33,0
922,34,0
922,35,0
922,36,0
922,37,0
415,0,23655
415,1,23655
415,2,23655
415,3,23655
415,4,23655
415,5,23655
415,6,23655
415,7,23655
415,8,23655
415,9,23655
415,10,23655
415,11,23655
415,12,23655
415,13,23655
415,14,23655
415,15,23655
415,16,23655
415,17,0
415,18,0
415,19,0
415,20,0
415,21,0
415,22,0
415,23,0
415,24,0
415,25,0
415,26,0
415,27,0
415,28,0
415,29,0
415,30,0
415,31,0
415,32,0
415,33,0
415,34,0
415,35,0
415,36,0
415,37,0
815,0,0
815,1,0
815,2,0
815,3,0
815,4,0
815,5,0
815,6,0
815,7,0
815,8,54605
815,9,54605
815,10,54605
815,11,54605
815,12,54605
815,13,54605
815,14,54605
815,15,54605
815,16,54605
815,17,54605
815,18,54605
815,19,54605
815,20,54605
815,21,54605
815,22,54605
815,23,54605
815,24,0
815,25,0
815,26,0
815,27,0
815,28,0
815,29,0
815,30,0
815,31,0
815,32,0
815,33,0
815,34,0
815,35,0
815,36,0
815,37,0
515,0,0
515,1,0
515,2,0
515,3,0
515,4,0
515,5,0
515,6,0
515,7,0
515,8,28325
515,9,28325
515,10,28325
515,11,28325
515,12,28325
515,13,28325
515,14,28325
515,15,28325
515,16,28325
515,17,28325
515,18,28325
515,19,28325
515,20,28325
515,21,28325
515,22,28325
515,23,28325
515,24,28325
515,25,28325
515,26,28325
515,27,0
515,28,0
515,29,0
515,30,0
515,31,0
515,32,0
515,33,0
515,34,0
515,35,0
515,36,0
515,37,0
715,0,0
715,1,0
715,2,0
715,3,0
715,4,0
715,5,0
715,6,0
715,7,0
715,8,33605
715,9,33605
715,10,33605
715,11,33605
715,12,33605
715,13,33605
715,14,33605
715,15,33605
715,16,0
715,17,33605
715,18,33605
715,19,33605
715,20,33605
715,21,33605
715,22,33605
715,23,33605
715,24,33605
715,25,33605
715,26,33605
715,27,0
715,28,0
715,29,0
715,30,0
715,31,0
715,32,0
715,33,0
715,34,0
715,35,0
715,36,0
715,37,0
115,0,0
115,1,0
115,2,0
115,3,0
115,4,0
115,5,0
115,6,0
115,7,0
115,8,0
115,9,0
115,10,0
115,11,0
115,12,0
115,13,5175
115,14,5175
115,15,5175
115,16,5175
115,17,5175
115,18,5175
115,19,5175
115,20,5175
115,21,5175
115,22,5175
115,23,5175
115,24,5175
115,25,5175
115,26,0
115,27,0
115,28,0
115,29,0
115,30,0
115,31,0
115,32,0
115,33,0
115,34,0
115,35,0
115,36,0
115,37,0
915,0,0
915,1,0
915,2,0
915,3,0
915,4,0
915,5,0
915,6,40260
915,7,40260
915,8,40260
915,9,40260
915,10,40260
915,11,40260
915,12,40260
915,13,40260
915,14,40260
915,15,40260
915,16,40260
915,17,40260
915,18,40260
915,19,40260
915,20,40260
915,21,40260
915,22,40260
915,23,0
915,24,0
915,25,0
915,26,0
915,27,0
915,28,0
915,29,0
915,30,0
915,31,0
915,32,0
915,33,0
915,34,0
915,35,0
915,36,0
915,37,0
315,0,0
315,1,0
315,2,0
315,3,0
315,4,0
315,5,0
315,6,0
315,7,0
315,8,0
315,9,0
315,10,0
315,11,0
315,12,0
315,13,0
315,14,0
315,15,0
315,16,0
315,17,0
315,18,0
315,19,0
315,20,0
315,21,15120
315,22,15120
315,23,15120
315,24,15120
315,25,15120
315,26,15120
315,27,15120
315,28,15120
315,29,15120
315,30,15120
315,31,15120
315,32,15120
315,33,0
315,34,0
315,35,0
315,36,0
315,37,0
615,0,0
615,1,0
615,2,0
615,3,0
615,4,0
615,5,0
615,6,0
615,7,0
615,8,0
615,9,0
615,10,0
615,11,0
615,12,0
615,13,0
615,14,0
615,15,0
615,16,0
615,17,0
615,18,0
615,19,0
615,20,0
615,21,0
615,22,0
615,23,0
615,24,0
615,25,0
615,26,0
615,27,0
615,28,0
615,29,9840
615,30,9840
615,31,9840
615,32,9840
615,33,9840
615,34,9840
615,35,9840
615,36,9840
615,37,9840
217,0,0
217,1,0
217,2,0
217,3,0
217,4,0
217,5,0
217,6,0
217,7,0
217,8,0
217,9,0
217,10,0
217,11,0
217,12,0
217,13,0
217,14,0
217,15,0
217,16,0
217,17,0
217,18,0
217,19,0
217,20,0
217,21,0
217,22,0
217,23,0
217,24,0
217,25,6510
217,26,6510
217,27,6510
217,28,6510
217,29,6510
217,30,6510
217,31,6510
217,32,6510
217,33,6510
217,34,6510
217,35,6510
217,36,6510
217,37,0
417,0,23769
417,1,23769
417,2,23769
417,3,23769
417,4,23769
417,5,23769
417,6,23769
417,7,23769
417,8,23769
417,9,23769
417,10,23769
417,11,23769
417,12,23769
417,13,23769
417,14,23769
417,15,23769
417,16,23769
417,17,0
417,18,0
417,19,0
417,20,0
417,21,0
417,22,0
417,23,0
417,24,0
417,25,0
417,26,0
417,27,0
417,28,0
417,29,0
417,30,0
417,31,0
417,32,0
417,33,0
417,34,0
417,35,0
417,36,0
417,37,0
17,0,0
17,1,0
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,0
17,8,0
17,9,0
17,10,0
17,11,0
17,12,0
17,13,1734
17,14,1734
17,15,1734
17,16,1734
17,17,1734
17,18,1734
17,19,1734
17,20,1734
17,21,1734
17,22,1734
17,23,1734
17,24,1734
17,25,1734
17,26,969
17,27,969
17,28,0
17,29,0
17,30,0
17,31,0
17,32,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
817,0,0
817,1,0
817,2,0
817,3,0
817,4,0
817,5,0
817,6,0
817,7,0
817,8,54739
817,9,54739
817,10,54739
817,11,54739
817,12,54739
817,13,54739
817,14,54739
817,15,54739
817,16,54739
817,17,54739
817,18,54739
817,19,54739
817,20,54739
817,21,54739
817,22,54739
817,23,54739
817,24,0
817,25,0
817,26,0
817,27,0
817,28,0
817,29,0
817,30,0
817,31,0
817,32,0
817,33,0
817,34,0
817,35,0
817,36,0
817,37,0
517,0,0
517,1,0
517,2,0
517,3,0
517,4,0
517,5,0
517,6,0
517,7,0
517,8,28435
517,9,28435
517,10,28435
517,11,28435
517,12,28435
517,13,28435
517,14,28435
517,15,28435
517,16,28435
517,17,28435
517,18,28435
517,19,28435
517,20,28435
517,21,28435
517,22,28435
517,23,28435
517,24,28435
517,25,28435
517,26,28435
517,27,0
517,28,0
517,29,0
517,30,0
517,31,0
517,32,0
517,33,0
517,34,0
517,35,0
517,36,0
517,37,0
717,0,0
717,1,0
717,2,0
717,3,0
717,4,0
717,5,0
717,6,0
717,7,0
717,8,33699
717,9,33699
717,10,33699
717,11,33699
717,12,33699
717,13,33699
717,14,33699
717,15,33699
717,16,0
717,17,33699
717,18,33699
717,19,33699
717,20,33699
717,21,33699
717,22,33699
717,23,33699
717,24,33699
717,25,33699
717,26,33699
717,27,0
717,28,0
717,29,0
717,30,0
717,31,0
717,32,0
717,33,0
717,34,0
717,35,0
717,36,0
717,37,0
117,0,0
117,1,0
117,2,0
117,3,0
117,4,0
117,5,0
117,6,0
117,7,0
117,8,0
117,9,0
117,10,0
117,11,0
117,12,0
117,13,5265
117,14,5265
117,15,5265
117,16,5265
117,17,5265
117,18,5265
117,19,5265
117,20,5265
117,21,5265
117,22,5265
117,23,5265
117,24,5265
117,25,5265
117,26,0
117,27,0
117,28,0
117,29,0
117,30,0
117,31,0
117,32,0
117,33,0
117,34,0
117,35,0
117,36,0
117,37,0
917,0,0
917,1,0
917,2,0
917,3,0
917,4,0
917,5,0
917,6,40348
917,7,40348
917,8,40348
917,9,40348
917,10,40348
917,11,40348
917,12,40348
917,13,40348
917,14,40348
917,15,40348
917,16,40348
917,17,40348
917,18,40348
917,19,40348
917,20,40348
917,21,40348
917,22,40348
917,23,0
917,24,0
917,25,0
917,26,0
917,27,0
917,28,0
917,29,0
917,30,0
917,31,0
917,32,0
917,33,0
917,34,0
917,35,0
917,36,0
917,37,0
317,0,0
317,1,0
317,2,0
317,3,0
317,4,0
317,5,0
317,6,0
317,7,0
317,8,0
317,9,0
317,10,0
317,11,0
317,12,0
317,13,0
317,14,0
317,15,0
317,16,0
317,17,0
317,18,0
317,19,0
317,20,0
317,21,15216
317,22,15216
317,23,15216
317,24,15216
317,25,15216
317,26,15216
317,27,15216
317,28,15216
317,29,15216
317,30,15216
317,31,15216
317,32,15216
317,33,0
317,34,0
317,35,0
317,36,0
317,37,0
230,0,0
230,1,0
230,2,0
230,3,0
230,4,0
230,5,0
230,6,0
230,7,0
230,8,0
230,9,0
230,10,0
230,11,0
230,12,0
230,13,0
230,14,0
230,15,0
230,16,0
230,17,0
230,18,0
230,19,0
230,20,0
230,21,0
230,22,0
230,23,0
230,24,0
230,25,6900
230,26,6900
230,27,6900
230,28,6900
230,29,6900
230,30,6900
230,31,6900
230,32,6900
230,33,6900
230,34,6900
230,35,6900
230,36,6900
230,37,0
430,0,24510
430,1,24510
430,2,24510
430,3,24510
430,4,24510
430,5,24510
430,6,24510
430,7,24510
430,8,24510
430,9,24510
430,10,24510
430,11,24510
430,12,24510
430,13,24510
430,14,24510
430,15,24510
430,16,24510
430,17,0
430,18,0
430,19,0
430,20,0
430,21,0
430,22,0
430,23,0
430,24,0
430,25,0
430,26,0
430,27,0
430,28,0
430,29,0
430,30,0
430,31,0
430,32,0
430,33,0
430,34,0
430,35,0
430,36,0
430,37,0
30,0,0
30,1,0
30,2,0
30,3,0
30,4,0
30,5,0
30,6,0
30,7,0
30,8,0
30,9,0
30,10,0
30,11,0
30,12,0
30,13,1710
30,14,1710
30,15,1710
30,16,1710
30,17,1710
30,18,1710
30,19,1710
30,20,1710
30,21,1710
30,22,1710
30,23,1710
30,24,1710
30,25,1710
30,26,1710
30,27,1710
30,28,0
30,29,0
30,30,0
30,31,0
30,32,0
30,33,0
30,34,0
30,35,0
30,36,0
30,37,0
830,0,0
830,1,0
830,2,0
830,3,0
830,4,0
830,5,0
830,6,0
830,7,0
830,8,55610
830,9,55610
830,10,55610
830,11,55610
830,12,55610
830,13,55610
830,14,55610
830,15,55610
830,16,55610
830,17,55610
830,18,55610
830,19,55610
830,20,55610
830,21,55610
830,22,55610
830,23,55610
830,24,0
830,25,0
830,26,0
830,27,0
830,28,0
830,29,0
830,30,0
830,31,0
830,32,0
830,33,0
830,34,0
830,35,0
830,36,0
830,37,0
530,0,0
530,1,0
530,2,0
530,3,0
530,4,0
530,5,0
530,6,0
530,7,0
530,8,29150
530,9,29150
530,10,29150
530,11,29150
530,12,29150
530,13,29150
530,14,29150
530,15,29150
530,16,29150
530,17,29150
530,18,29150
530,19,29150
530,20,29150
530,21,29150
530,22,29150
530,23,29150
530,24,29150
530,25,29150
530,26,29150
530,27,0
530,28,0
530,29,0
530,30,0
530,31,0
530,32,0
530,33,0
530,34,0
530,35,0
530,36,0
530,37,0
730,0,0
730,1,0
730,2,0
730,3,0
730,4,0
730,5,0
730,6,0
730,7,0
730,8,34310
730,9,34310
730,10,34310
730,11,34310
730,12,34310
730,13,34310
730,14,34310
730,15,34310
730,16,0
730,17,34310
730,18,34310
730,19,34310
730,20,34310
730,21,34310
730,22,34310
730,23,34310
730,24,34310
730,25,34310
730,26,34310
730,27,0
730,28,0
730,29,0
730,30,0
730,31,0
730,32,0
730,33,0
730,34,0
730,35,0
730,36,0
730,37,0
130,0,0
130,1,0
130,2,0
130,3,0
130,4,0
130,5,0
130,6,0
130,7,0
130,8,0
130,9,0
130,10,0
130,11,0
130,12,0
130,13,5850
130,14,5850
130,15,5850
130,16,5850
130,17,5850
130,18,5850
130,19,5850
130,20,5850
130,21,5850
130,22,5850
130,23,5850
130,24,5850
130,25,5850
130,26,0
130,27,0
130,28,0
130,29,0
130,30,0
130,31,0
130,32,0
130,33,0
130,34,0
130,35,0
130,36,0
130,37,0
330,0,0
330,1,0
330,2,0
330,3,0
330,4,0
330,5,0
330,6,0
330,7,0
330,8,0
330,9,0
330,10,0
330,11,0
330,12,0
330,13,0
330,14,0
330,15,0
330,16,0
330,17,0
330,18,0
330,19,0
330,20,0
330,21,15840
330,22,15840
330,23,15840
330,24,15840
330,25,15840
330,26,15840
330,27,15840
330,28,15840
330,29,15840
330,30,15840
330,31,15840
330,32,15840
330,33,0
330,34,0
330,35,0
330,36,0
330,37,0
43,0,2451
43,1,2451
43,2,2451
43,3,2451
43,4,2451
43,5,2451
43,6,2451
43,7,2451
43,8,2451
43,9,2451
43,10,2451
43,11,2451
43,12,2451
43,13,2451
43,14,2451
43,15,2451
43,16,2451
43,17,0
43,18,0
43,19,0
43,20,0
43,21,0
43,22,0
43,23,0
43,24,0
43,25,0
43,26,0
43,27,0
43,28,0
43,29,0
43,30,0
43,31,0
43,32,0
43,33,0
43,34,0
43,35,0
43,36,0
43,37,0
83,0,0
83,1,0
83,2,0
83,3,0
83,4,0
83,5,0
83,6,0
83,7,0
83,8,5561
83,9,5561
83,10,5561
83,11,5561
83,12,5561
83,13,5561
83,14,5561
83,15,5561
83,16,5561
83,17,5561
83,18,5561
83,19,5561
83,20,5561
83,21,5561
83,22,5561
83,23,5561
83,24,0
83,25,0
83,26,0
83,27,0
83,28,0
83,29,0
83,30,0
83,31,0
83,32,0
83,33,0
83,34,0
83,35,0
83,36,0
83,37,0
53,0,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,0
53,7,0
53,8,2915
53,9,2915
53,10,2915
53,11,2915
53,12,2915
53,13,2915
53,14,2915
53,15,2915
53,16,2915
53,17,2915
53,18,2915
53,19,2915
53,20,2915
53,21,2915
53,22,2915
53,23,2915
53,24,2915
53,25,2915
53,26,2915
53,27,0
53,28,0
53,29,0
53,30,0
53,31,0
53,32,0
53,33,0
53,34,0
53,35,0
53,36,0
53,37,0
73,0,0
73,1,0
73,2,0
73,3,0
73,4,0
73,5,0
73,6,0
73,7,0
73,8,3431
73,9,3431
73,10,3431
73,11,3431
73,12,3431
73,13,3431
73,14,3431
73,15,3431
73,16,0
73,17,3431
73,18,3431
73,19,3431
73,20,3431
73,21,3431
73,22,3431
73,23,3431
73,24,3431
73,25,3431
73,26,3431
73,27,0
73,28,0
73,29,0
73,30,0
73,31,0
73,32,0
73,33,0
73,34,0
73,35,0
73,36,0
73,37,0
33,0,0
33,1,0
33,2,0
33,3,0
33,4,0
33,5,0
33,6,0
33,7,0
33,8,0
33,9,0
33,10,0
33,11,0
33,12,0
33,13,0
33,14,0
33,15,0
33,16,0
33,17,0
33,18,0
33,19,0
33,20,0
33,21,1584
33,22,1584
33,23,1584
33,24,1584
33,25,1584
33,26,1584
33,27,1584
33,28,1584
33,29,1584
33,30,1584
33,31,1584
33,32,1584
33,33,0
33,34,0
33,35,0
33,36,0
33,37,0
211,0,0
211,1,0
211,2,0
211,3,0
211,4,0
211,5,0
211,6,0
211,7,0
211,8,0
211,9,0
211,10,0
211,11,0
211,12,0
211,13,0
211,14,0
211,15,0
211,16,0
211,17,0
211,18,0
211,19,0
211,20,0
211,21,0
211,22,0
211,23,0
211,24,0
211,25,6330
211,26,6330
211,27,6330
211,28,6330
211,29,6330
211,30,6330
211,31,6330
211,32,6330
211,33,6330
211,34,6330
211,35,6330
211,36,6330
211,37,0
411,0,23427
411,1,23427
411,2,23427
411,3,23427
411,4,23427
411,5,23427
411,6,23427
411,7,23427
411,8,23427
411,9,23427
411,10,23427
411,11,23427
411,12,23427
411,13,23427
411,14,23427
411,15,23427
411,16,23427
411,17,0
411,18,0
411,19,0
411,20,0
411,21,0
411,22,0
411,23,0
411,24,0
411,25,0
411,26,0
411,27,0
411,28,0
411,29,0
411,30,0
411,31,0
411,32,0
411,33,0
411,34,0
411,35,0
411,36,0
411,37,0
811,0,0
811,1,0
811,2,0
811,3,0
811,4,0
811,5,0
811,6,0
811,7,0
811,8,54337
811,9,54337
811,10,54337
811,11,54337
811,12,54337
811,13,54337
811,14,54337
811,15,54337
811,16,54337
811,17,54337
811,18,54337
811,19,54337
811,20,54337
811,21,54337
811,22,54337
811,23,54337
811,24,0
811,25,0
811,26,0
811,27,0
811,28,0
811,29,0
811,30,0
811,31,0
811,32,0
811,33,0
811,34,0
811,35,0
811,36,0
811,37,0
511,0,0
511,1,0
511,2,0
511,3,0
511,4,0
511,5,0
511,6,0
511,7,0
511,8,28105
511,9,28105
511,10,28105
511,11,28105
511,12,28105
511,13,28105
511,14,28105
511,15,28105
511,16,28105
511,17,28105
511,18,28105
511,19,28105
511,20,28105
511,21,28105
511,22,28105
511,23,28105
511,24,28105
511,25,28105
511,26,28105
511,27,0
511,28,0
511,29,0
511,30,0
511,31,0
511,32,0
511,33,0
511,34,0
511,35,0
511,36,0
511,37,0
711,0,0
711,1,0
711,2,0
711,3,0
711,4,0
711,5,0
711,6,0
711,7,0
711,8,33417
711,9,33417
711,10,33417
