Xval_orig_1,Xval_orig_2,Xval_orig_3,Xval_bias,Xval_norm_1,Xval_norm_2,Xval_norm_3,yval_loss,yval_def,pred_log,pval,pred_loss,pred_comb,pred_log_ok,pred_loss_05,pred_loss_25,pred_loss_50,pred_loss_75,pred_loss_85
483.76,2792122.13,2792362.07,1,-0.116996447094096,-0.185291584737478,-0.185370849712607,0,0,0,0.313789293656751,0.674697949149788,0,1,1,1,1,1,1
994.36,196385.83,196865.55,1,-0.0286663942122505,-0.522485938820555,-0.522490357302174,0,0,0,0.323296731921319,0.733527689773609,0,1,1,1,1,1,1
72.26,2741876.88,2741912.99,1,-0.18818292723683,-0.191818601607217,-0.191923495372847,0,0,0,0.312522155437642,0.673345260717838,0,1,1,1,1,1,1
0.01,65080,65281.6,1,-0.200681647018877,-0.539542981376917,-0.539581313151612,0,0,0,0.360639312913912,0.799517051723342,0,1,1,1,1,1,1
355.84,159497.09,159670.92,1,-0.139125668333121,-0.52727790280289,-0.52732143114641,0,0,0,0.323045948706214,0.733825429179433,0,1,1,1,1,1,1
18.27,10345404.37,10348404.3,1,-0.19752280102275,0.795903664611995,0.796055715984957,5,1,1,0.830218134804982,1.46022426328886,1.46022426328886,1,1,1,1,1,1
2.13,526837.94,530724.6,1,-0.200314902576829,-0.479559164715327,-0.479126631836528,11,1,1,0.925126224376585,1.97490786701815,1.97490786701815,1,0,1,1,1,1
209.58,230884.22,230985.15,1,-0.164427574981179,-0.518004488862423,-0.518058687807525,0,0,0,0.322156584363902,0.73113810549512,0,1,1,1,1,1,1
23.63,2776581.19,2776593,1,-0.19659556035795,-0.187310401989887,-0.187419036282144,0,0,0,0.312178296259925,0.672178668322374,0,1,1,1,1,1,1
2059.65,2939918.71,2942088.44,1,0.155620957990064,-0.166092341606044,-0.165923441581397,7,1,1,0.551402186047358,1.05088480228073,1.05088480228073,1,0,1,1,1,1
703.69,2351859.16,2352210.14,1,-0.078950171084883,-0.242483136820734,-0.24254056686029,0,0,0,0.316652847416736,0.686884100567681,0,1,1,1,1,1,1
8525.3,1590411.36,1594511.08,1,1.27413095880382,-0.341397614030526,-0.340955314111918,0,0,0,0.324751740097357,0.711806273260436,0,1,1,1,1,1,1
1198.4,193095.31,194255.57,1,0.00663102840821919,-0.522913387774441,-0.522829358015771,0,0,0,0.438211898888603,0.921406619700292,0,1,1,1,1,1,1
679.23,474681.39,476055.86,1,-0.0831815715813381,-0.486334465499329,-0.486227353631887,0,0,1,0.533444279008562,1.06348878144536,1.06348878144536,0,1,1,1,1,1
107.6,598276.21,598329.92,1,-0.18206936658496,-0.470279107527137,-0.470345625191666,0,0,0,0.320960132125099,0.723091993449088,0,1,1,1,1,1,1
412.65,8420783.68,8421443.98,1,-0.129297955242212,0.545889350592703,0.545769919330128,0,0,0,0.377178004575499,0.690957527945784,0,1,1,1,1,1,1
901.95,6801513.53,6802202.85,1,-0.0446526460469771,0.335541037354853,0.335452637758749,0,0,0,0.34439936817217,0.66265249055391,0,1,1,1,1,1,1
8775.54,10413475.24,10417760.08,1,1.31742064237835,0.804746285891176,0.80506408344834,0,0,0,0.302744278504135,0.529283320451668,0,1,1,1,1,1,1
1010.54,1142974.74,1143631.12,1,-0.0258673729517173,-0.399521045934612,-0.399518455663425,0,0,0,0.351228950103047,0.766061937067207,0,1,1,1,1,1,1
659.74,2727696.64,2728155.86,1,-0.0865531985509173,-0.19366065962657,-0.193710358447295,0,0,0,0.339074597412939,0.719792583275478,0,1,1,1,1,1,1
416.96,18298286.53,18298493.03,1,-0.128552356871823,1.82900820725757,1.82866353391067,0,0,0,0.257095960575363,0.316105976288782,0,1,1,1,1,1,1
1541.1,2313859.46,2314620.34,1,0.0659156134505391,-0.24741941802035,-0.247422967884042,0,0,0,0.318903579146085,0.691298713855645,0,1,1,1,1,1,1
1632.69,16717898.66,16718682.69,1,0.0817600113029643,1.6237108251524,1.62346777279067,0,0,0,0.262402381411015,0.352084856446709,0,1,1,1,1,1,1
69.48,247633.27,247667.95,1,-0.188663846835364,-0.515828734300508,-0.515891820205169,0,0,0,0.322163600396158,0.730908700470309,0,1,1,1,1,1,1
1724.7,6656025.66,6656887.63,1,0.0976770660731535,0.316641702953445,0.316578177695258,0,0,0,0.304724237819703,0.595416576958769,0,1,1,1,1,1,1
1169.76,37135.63,37833.83,1,0.00167651858734948,-0.543173043410725,-0.54314640315868,0,0,0,0.349243779249774,0.780643427109908,0,1,1,1,1,1,1
1030.79,1026251.11,1026988.03,1,-0.0223642715595172,-0.414683814596468,-0.414668798097529,0,0,0,0.365403914441709,0.791581029148347,0,1,1,1,1,1,1
161.04,1251641.75,1251682,1,-0.172824638762779,-0.385404857688877,-0.385484123819967,0,0,0,0.311372745321658,0.695475329606893,0,1,1,1,1,1,1
173.63,420057.19,420143.4,1,-0.170646661156468,-0.493430321821986,-0.493489617648839,0,0,0,0.321854858416696,0.727544074948582,0,1,1,1,1,1,1
83.34,4332843.34,4332885,1,-0.186266168549147,0.0148529727925173,0.0147220140574584,0,0,0,0.306492929271145,0.636693936811533,0,1,1,1,1,1,1
176.89,482868.56,482956.39,1,-0.170082705080489,-0.48527092622536,-0.485331069141508,0,0,0,0.321622466853486,0.726115210601165,0,1,1,1,1,1,1
257.91,414241.05,415997.05,1,-0.156066839658462,-0.49418585680085,-0.494028171817386,2,1,1,0.651117243630604,1.25233003974631,1.25233003974631,1,1,1,1,1,1
1210.52,717813.75,718398.64,1,0.00872769946369894,-0.454750803057619,-0.454750340262018,0,0,0,0.321689912610345,0.722194693812526,0,1,1,1,1,1,1
176.26,2296093.94,2296137.8,1,-0.170191690457135,-0.249727215249733,-0.249823597103072,0,0,0,0.306733697151975,0.670184710266085,0,1,1,1,1,1,1
294.51,3512284,3512776.19,1,-0.1497353082533,-0.0917402803966206,-0.0917989063393318,0,0,0,0.375710720704243,0.768301805659206,0,1,1,1,1,1,1
102.99,3331949.51,3333295.79,1,-0.182866862753753,-0.115166300934397,-0.11511095611622,4,1,1,0.571870968692929,1.07680631986665,1.07680631986665,1,1,1,1,1,1
52.67,17478573.17,17481734.26,1,-0.191571853472543,1.72252484954575,1.72257773790202,0,0,1,0.82938475837864,1.34211264360147,1.34211264360147,0,1,1,1,1,1
250.35,356901.33,357194.92,1,-0.157374664178216,-0.501634467759022,-0.501665764454504,0,0,0,0.354213062298271,0.784001030371883,0,1,1,1,1,1,1
86.89,437818.56,437861.99,1,-0.185652044601378,-0.491123063690726,-0.491188215088692,0,0,0,0.321507238177762,0.726663871040728,0,1,1,1,1,1,1
216.52,1074192.75,1074300.79,1,-0.163227005911457,-0.408456043950627,-0.408523517519806,0,0,0,0.319568037064571,0.712888969127448,0,1,1,1,1,1,1
1452.07,1809568.97,1810266.09,1,0.0505140768111527,-0.312928347431164,-0.312931688508605,0,0,0,0.316958701395634,0.696070652472372,0,1,1,1,1,1,1
980.26,18161548.88,18162237.75,1,-0.0311055907371899,1.81124555410572,1.81096583616916,0,0,0,0.293479322585457,0.388170055696719,0,1,1,1,1,1,1
51.49,837988.26,838014,1,-0.191775984812928,-0.439139754170758,-0.439213940597206,0,0,0,0.31979296592189,0.717156950621757,0,1,1,1,1,1,1
361.55,2586194.23,2586373.69,1,-0.138137880236851,-0.212042270170426,-0.212125923626084,0,0,0,0.314157978197012,0.678724591389596,0,1,1,1,1,1,1
41.24,4310837.39,4310858,1,-0.193549159591696,0.0119943302962689,0.0118610079507443,0,0,0,0.306393848158582,0.636881764179645,0,1,1,1,1,1,1
4169.82,435397.1,437398.67,1,0.520664882176677,-0.491437619002311,-0.491248394021336,0,0,0,0.324440207348449,0.730960776650363,0,1,1,1,1,1,1
4,374284.01,374286,1,-0.199991406300117,-0.499376402656325,-0.499445866862896,0,0,0,0.321386760789942,0.727501923379805,0,1,1,1,1,1,1
355.8,1433962.11,1434329.41,1,-0.139132588039574,-0.361720866358018,-0.361760722749212,0,0,0,0.354333034666811,0.76668770896822,0,1,1,1,1,1,1
262.67,224474.67,224601.37,1,-0.155243394590468,-0.518837109676877,-0.518887853538851,0,0,0,0.322276176196878,0.731440570174527,0,1,1,1,1,1,1
60.6,129386.71,129416.76,1,-0.190200021668092,-0.531189336385452,-0.531251032840399,0,0,0,0.322550977400198,0.733510532068749,0,1,1,1,1,1,1
336.55,1316551.87,1317115.18,1,-0.142462696770431,-0.376972827830198,-0.376985248459649,0,0,0,0.395180781686562,0.83545522212512,0,1,1,1,1,1,1
54.56,2631615.73,2631643,1,-0.191244897342605,-0.206141873680234,-0.206246059261588,0,0,0,0.31286999728656,0.675759969445835,0,1,1,1,1,1,1
194.17,758053.92,758150.95,1,-0.167093391892478,-0.449523477719778,-0.449587058759045,0,0,0,0.320729203918069,0.720072357459458,0,1,1,1,1,1,1
4114.11,11930766.95,11932821.08,1,0.511027461013246,1.00184727727811,1.00184979067331,0,0,0,0.294721186179668,0.490973009944355,0,1,1,1,1,1,1
1097.58,7798935.22,7799468.46,1,-0.0108100917084038,0.465109269115529,0.464983804064921,0,0,0,0.295069803916234,0.559368717900043,0,1,1,1,1,1,1
1055.4,2237793.31,2238300.47,1,-0.0181069221638606,-0.25730065145567,-0.257335875412694,0,0,0,0.315073705323003,0.685860050577617,0,1,1,1,1,1,1
0.06,775647.98,775648,1,-0.20067299738581,-0.447237953686617,-0.447314431215599,0,0,0,0.319806081783809,0.718203583375953,0,1,1,1,1,1,1
2326.33,7503360.84,7504511.59,1,0.201754640917072,0.426713222434052,0.426672939839774,0,0,0,0.301981962836739,0.576552978349355,0,1,1,1,1,1,1
1088.54,1768537.74,1769074.45,1,-0.0123739453669465,-0.31825843396464,-0.318281919297435,0,0,0,0.319399475172045,0.701127155006816,0,1,1,1,1,1,1
398.71,72082.65,72281.66,1,-0.131709472941337,-0.538633314996853,-0.538672101075189,0,0,0,0.324268427480039,0.737375889966415,0,1,1,1,1,1,1
1675.91,3380557.55,3381546.9,1,0.0892367541262181,-0.108851962821144,-0.108843796704328,0,0,0,0.345286196399336,0.719545851141049,0,1,1,1,1,1,1
85.06,1128150.48,1128192.71,1,-0.185968621171637,-0.401446764188604,-0.401523694020348,0,0,0,0.318760481735068,0.710616938339285,0,1,1,1,1,1,1
366.6,258633.71,258816.2,1,-0.137264267297068,-0.5143997423569,-0.514443814969359,0,0,0,0.323309006324225,0.732673995800951,0,1,1,1,1,1,1
904.83,938582.59,939017.91,1,-0.0441544271823086,-0.42607223258593,-0.426094913797732,0,0,0,0.32006902427952,0.715825042373126,0,1,1,1,1,1,1
18.77,1291079.12,1291199.3,1,-0.197436304692078,-0.380281818609797,-0.380351366902509,0,0,0,0.338405071558171,0.742116413134681,0,1,1,1,1,1,1
40.27,2000090.87,2000110.97,1,-0.193716962473199,-0.288178950117893,-0.288273434501776,0,0,0,0.315235153603759,0.690226461301222,0,1,1,1,1,1,1
112.5,1651424.76,1651480.99,1,-0.181221702544379,-0.33347178042277,-0.333555701799349,0,0,0,0.316904369936763,0.698832339469391,0,1,1,1,1,1,1
819.52,7428095.75,7428816.72,1,-0.0589124311214983,0.416936049225989,0.416841211264983,0,0,0,0.355391606723391,0.671014516991818,0,1,1,1,1,1,1
946.59,1526273.71,1526743.53,1,-0.0369302536446159,-0.349729297593358,-0.349757392215475,0,0,0,0.320457983543558,0.706956598385773,0,1,1,1,1,1,1
93.51,3533717.25,3533763.7,1,-0.184506833183286,-0.0889560334414691,-0.089072915769816,0,0,0,0.309529852566485,0.655129893703617,0,1,1,1,1,1,1
1357.76,384379.57,384838.18,1,0.034199138919874,-0.498064957486295,-0.498075282969531,0,0,0,0.288027355938281,0.666658366079446,0,1,1,1,1,1,1
235.44,18882953.29,18883068.11,1,-0.159953984758844,1.90495826832196,1.90459184342685,0,0,0,0.254254052865133,0.300927391162077,0,1,1,1,1,1,1
460.26,173608.88,173830.8,1,-0.121061774635662,-0.525444736655001,-0.525482256354094,0,0,0,0.322700227956656,0.732967681085029,0,1,1,1,1,1,1
514.65,425635.68,425883.92,1,-0.111652703785205,-0.492705658329662,-0.49274400259569,0,0,0,0.321798038676585,0.727279989807357,0,1,1,1,1,1,1
82.75,863024.63,863065.7,1,-0.186368234219339,-0.43588745053316,-0.435960067319702,0,0,0,0.319779614935627,0.716720080232562,0,1,1,1,1,1,1
158.86,2165439.58,2165518.63,1,-0.173201762764507,-0.266699629792897,-0.266789241222741,0,0,0,0.315057139761506,0.687199479727042,0,1,1,1,1,1,1
1578.15,7204502.47,7204894.88,1,0.0723249915533053,0.387890575066339,0.387756826116452,0,0,0,0.236742934333016,0.45405482379158,0,1,1,1,1,1,1
181.63,2903452.69,2904079.57,1,-0.169262719865722,-0.170829392923576,-0.17086027406786,0,0,0,0.416138720122228,0.843035082870472,0,1,1,1,1,1,1
5.27,243095.37,243098,1,-0.199771705620212,-0.516418221861087,-0.516485394221484,0,0,0,0.321905145318976,0.730542625436328,0,1,1,1,1,1,1
857.2,3604901.91,3605881.68,1,-0.052394067642086,-0.0797089209942905,-0.0797057762962658,0,0,0,0.419530156133056,0.836840443639915,0,1,1,1,1,1,1
565.7,29755629.16,29758498.16,1,-0.102821428423633,3.31735324740335,3.31716149822291,17,1,1,0.713275661647818,0.885893052491156,0.885893052491156,1,0,1,1,1,1
24.85,1240483.58,1240496,1,-0.196384509311112,-0.386854339258287,-0.38693703226459,0,0,0,0.318111506898512,0.707659761741297,0,1,1,1,1,1,1
426.9,19862461.06,19864054.04,1,-0.126832809818072,2.03219942522396,2.03200850190647,0,0,1,0.517923454177005,0.724828788715968,0.724828788715968,0,1,1,1,1,1
209.03,7633845.49,7633949.53,1,-0.164522720944918,0.443663591111527,0.443485158334372,0,0,0,0.294544375608901,0.561273337484863,0,1,1,1,1,1,1
1415.1,409997.23,410348.27,1,0.044118538121294,-0.494737142439435,-0.494761871098971,0,0,0,0.265275534574875,0.622641595442929,0,1,1,1,1,1,1
183.36,89563.33,89654.97,1,-0.168963442561598,-0.536362519384243,-0.536415545665745,0,0,0,0.323293310694248,0.735431824758052,0,1,1,1,1,1,1
84.5,1785094.76,1785136.98,1,-0.186065497061989,-0.316107624706996,-0.316195616286618,0,0,0,0.316261737739052,0.695529340036728,0,1,1,1,1,1,1
819.35,5746918.33,5747853.76,1,-0.0589418398739267,0.198545785840624,0.198507107949945,0,0,0,0.404891010906357,0.778906481149249,0,1,1,1,1,1,1
76.05,994106.98,994265.74,1,-0.187527285050339,-0.418859438735527,-0.418918976129747,0,0,0,0.341733280422865,0.752610095215687,0,1,1,1,1,1,1
218.3,229040.86,229149.53,1,-0.162919078974266,-0.518243947155834,-0.518297109745583,0,0,0,0.322823100971276,0.732335189882406,0,1,1,1,1,1,1
73.53,1684020.24,1684056.99,1,-0.187963226556924,-0.329237524491369,-0.329324524837787,0,0,0,0.316606926991345,0.697784727708836,0,1,1,1,1,1,1
3011.01,17253599.25,17254351.88,1,0.320199256285545,1.69330002588399,1.6930438759263,0,0,0,0.16516404800952,0.118222783641613,0,1,1,1,1,1,1
1393.57,110163.72,112919.62,1,0.0403940061225746,-0.533686463576914,-0.533393785747437,3,1,1,0.734107356591305,1.4070949140189,1.4070949140189,1,1,1,1,1,1
77.65,6922908.68,6923040.66,1,-0.18725049679219,0.351310651237845,0.351147816962997,0,0,0,0.313302122331677,0.606834251748637,0,1,1,1,1,1,1
118.45,2194050.28,2196671.48,1,-0.180192396209387,-0.262983009384897,-0.262742911986279,0,0,1,0.798141260595452,1.51116333788082,1.51116333788082,0,1,1,1,1,1
222.9,196069.03,196205.2,1,-0.162123312732088,-0.522527092142398,-0.522576127737665,0,0,0,0.327618949044,0.741244543154153,0,1,1,1,1,1,1
1399.31,22052545.85,22053390.18,1,0.0413869839986846,2.31669836533248,2.31637332989894,0,0,0,0.271904522078592,0.284101228938198,0,1,1,1,1,1,1
841.73,7121589.14,7123549.64,1,-0.0550702641130655,0.37711987129561,0.377191191740817,0,0,1,0.608857352501996,1.07374412802153,1.07374412802153,0,1,1,1,1,1
264.9,219863.56,219995.5,1,-0.154857620955673,-0.519436107447974,-0.519486093072002,0,0,0,0.323061526304592,0.732892033152666,0,1,1,1,1,1,1
110.02,103910,103964.93,1,-0.18165072434451,-0.534498841581574,-0.534556877533596,0,0,0,0.322902331741383,0.734529609778747,0,1,1,1,1,1,1
441.27,1552515.37,1552729.44,1,-0.12434690527457,-0.346320422973171,-0.346382177833193,0,0,0,0.317550558177904,0.701510854756748,0,1,1,1,1,1,1
354.83,6083362.59,6083539.04,1,-0.139300390921077,0.242250959180327,0.242108035721046,0,0,0,0.300876950255613,0.598028970805672,0,1,1,1,1,1,1
3416.89,11477065.06,11478877.51,1,0.390413517671529,0.942909966987841,0.942888728074065,0,0,0,0.312414363028446,0.530570197001452,0,1,1,1,1,1,1
111.12,1752232.45,1752288,1,-0.181460432417032,-0.320376542699216,-0.320462249617499,0,0,0,0.316510025545553,0.696497191302115,0,1,1,1,1,1,1
393.4,18900392.81,18900883.95,1,-0.132628063973069,1.90722371712041,1.90690587743221,0,0,0,0.305054726570422,0.397453091684838,0,1,1,1,1,1,1
149.93,587318.54,603288.71,1,-0.174746587230302,-0.471702543512489,-0.46970154617628,11,1,1,0.999996645960622,5.84104460902381,5.84104460902381,1,0,1,1,1,1
1719.74,18888803.14,18889662.93,1,0.0968190224728912,1.90571818233643,1.90544842036845,0,0,0,0.260479497192585,0.312994174948471,0,1,1,1,1,1,1
467.03,21476.99,23655.41,1,-0.119890614318368,-0.545207150265346,-0.544987986043483,6,1,1,0.711418032244329,1.36532376986565,1.36532376986565,1,1,1,1,1,1
657.57,212553.22,212874.57,1,-0.0869285926260321,-0.520385743732071,-0.52041100450867,0,0,0,0.32357154080043,0.733819203318035,0,1,1,1,1,1,1
413.05,395399.48,396969.34,1,-0.129228758177675,-0.496633436328116,-0.496499611164859,2,1,1,0.600108134352346,1.16904602329578,1.16904602329578,1,1,1,1,1,1
1848.57,137603.72,138500.43,1,0.119105667033738,-0.530121920801117,-0.530071188315889,0,0,0,0.325487463263972,0.738128299225536,0,1,1,1,1,1,1
386.06,174857.98,175320.89,1,-0.133897830107329,-0.525282474614868,-0.52528871403832,0,0,0,0.375356676627391,0.821903354494907,0,1,1,1,1,1,1
472.68,3130775.17,3132896.57,1,-0.118913205781779,-0.141299483890766,-0.141140074570878,14,1,1,0.689230659685609,1.27429967880369,1.27429967880369,1,0,1,1,1,1
335.7,1314732.16,1314899.77,1,-0.142609740532573,-0.377209213913819,-0.377272999925526,0,0,0,0.319158478161679,0.708234792678013,0,1,1,1,1,1,1
1300.25,20600853.88,20601483.58,1,0.0242503309660257,2.12811898762306,2.12779051567192,0,0,0,0.249787175424262,0.263717412556616,0,1,1,1,1,1,1
1380.01,1410010,1410354.66,1,0.0380482256347605,-0.36483232119277,-0.364874714947738,0,0,0,0.263482903074764,0.60287663530255,0,1,1,1,1,1,1
636.42,7300050.3,7300510.8,1,-0.0905873874134411,0.400302540342199,0.400176026689344,0,0,0,0.323270596060898,0.618195564977327,0,1,1,1,1,1,1
439.8,5258479.11,5258785.33,1,-0.124601204486744,0.135095986530601,0.134983806327794,0,0,0,0.320099864624526,0.645824632075403,0,1,1,1,1,1,1
422.6,1641599.71,1641883.71,1,-0.127576678261847,-0.334748085488343,-0.334802257239847,0,0,0,0.33171580338485,0.724830450158834,0,1,1,1,1,1,1
42.19,240848.41,241077.09,1,-0.19338481656342,-0.516710109070835,-0.51674788279692,0,0,0,0.361273804189641,0.797707563892345,0,1,1,1,1,1,1
842.66,12536325.68,12536745.2,1,-0.0549093809380164,1.08051127131392,1.08029127591016,0,0,0,0.279034519522963,0.452455961004944,0,1,1,1,1,1,1
442.51,189047.75,189268.72,1,-0.124132394374504,-0.523439178618377,-0.52347708164147,0,0,0,0.324017235734933,0.735027502612638,0,1,1,1,1,1,1
298.3,685221.86,685370.19,1,-0.149079666066809,-0.458984592636667,-0.459040284291859,0,0,0,0.321336442982164,0.722300242440724,0,1,1,1,1,1,1
0.11,1183904.95,1183905,1,-0.200664347752743,-0.3942040822186,-0.394287429349307,0,0,0,0.318221379076782,0.708778038613787,0,1,1,1,1,1,1
449.9,3126629.06,3126853.97,1,-0.122853978607178,-0.141838076691355,-0.141924925685438,0,0,0,0.31269726235519,0.667327513771227,0,1,1,1,1,1,1
156.4,1907127.81,1907417.5,1,-0.173627324711412,-0.300255145596719,-0.30031304878073,0,0,0,0.355712822841737,0.76135578203332,0,1,1,1,1,1,1
8.89,1591575.06,1591821.5,1,-0.199145472186149,-0.34124644572046,-0.341304653777079,0,0,0,0.362214965900734,0.777341045961634,0,1,1,1,1,1,1
28.76,9742553.63,9744807.2,1,-0.19570810800526,0.717591447040894,0.717656706174499,0,0,1,0.724469981493373,1.23225130741457,1.23225130741457,0,1,1,1,1,1
947.59,433314.71,433971.99,1,-0.0367572609832727,-0.491708128048626,-0.491693472897523,0,0,0,0.360074750432285,0.79239343655604,0,1,1,1,1,1,1
155.62,4464218.2,4464295.59,1,-0.173762258987259,0.0319189825641782,0.0317904528133904,0,0,0,0.306234192235393,0.634078187214499,0,1,1,1,1,1,1
492.74,7803486.64,7803732.13,1,-0.115442972995234,0.465700512966864,0.465537596497255,0,0,0,0.295047414463131,0.559384310341329,0,1,1,1,1,1,1
50.87,644790.57,644816,1,-0.191883240262961,-0.464236745066902,-0.464307719042068,0,0,0,0.320542108208676,0.721613584866645,0,1,1,1,1,1,1
665.35,1390340.83,1393774.12,1,-0.0855827097207819,-0.367387408577225,-0.367028300374379,13,1,1,0.864451683564128,1.70729539655952,1.70729539655952,1,0,1,1,1,1
484.96,294145.53,294385.18,1,-0.116788855900485,-0.509786644636914,-0.509823890831274,0,0,0,0.323327577413508,0.732104223920715,0,1,1,1,1,1,1
1169.83,19834663.59,19835368.66,1,0.00168862807364349,2.0285884459647,2.02828266328326,0,0,0,0.274759001337953,0.325676773101804,0,1,1,1,1,1,1
1851.65,486665.18,487966.35,1,0.119638484430675,-0.484777733280992,-0.484680343842811,0,0,0,0.402189241107325,0.859808388445799,0,1,1,1,1,1,1
7.54,88832.24,88836,1,-0.199379012278962,-0.53645749028723,-0.536521918670294,0,0,0,0.32251673674569,0.734120556827065,0,1,1,1,1,1,1
254.78,304224.62,304351.69,1,-0.156608306688466,-0.508477338971969,-0.508529377462562,0,0,0,0.322721456887739,0.730928120530734,0,1,1,1,1,1,1
1576.89,3050137.56,3050912.23,1,0.0721070208000129,-0.151774564436796,-0.151788719297574,0,0,0,0.31546374401277,0.673247212102922,0,1,1,1,1,1,1
65.5,1311882.26,1311915,1,-0.18935235762751,-0.377579424936295,-0.377660680735311,0,0,0,0.318013731862547,0.706318706873844,0,1,1,1,1,1,1
1861.91,2996592.05,3001254.17,1,0.121413389136056,-0.158730295517222,-0.158238622276081,0,0,1,0.915150179201077,1.88230927437746,1.88230927437746,0,1,1,1,1,1
246.46,5375494.78,5377554.79,1,-0.158047605630841,0.150296692111999,0.150410335149292,0,0,1,0.688950888064884,1.23739384288598,1.23739384288598,0,1,1,1,1,1
2648.12,7331571.45,7333781.53,1,0.257421949410706,0.404397237409157,0.404497439578292,3,1,1,0.481643367160888,0.872213232251283,0.872213232251283,1,1,1,1,1,1
10441.31,2829630.35,2834860.69,1,1.60558662786404,-0.18041914834411,-0.179850860093188,0,0,0,0.361227768326888,0.753341063954338,0,1,1,1,1,1,1
2216.94,6757696.54,6759963.49,1,0.182830973692738,0.329849071787736,0.329966322468256,0,0,1,0.539142459242575,0.969900973043536,0.969900973043536,0,1,1,1,1,1
498.36,1824630.83,1824872.24,1,-0.114470754238486,-0.31097176418579,-0.311034549345506,0,0,0,0.31653026505735,0.695273575998044,0,1,1,1,1,1,1
281.02,3012346.5,3012484.32,1,-0.15206897925482,-0.156683742640612,-0.156779979350158,0,0,0,0.31191736490698,0.667828393698358,0,1,1,1,1,1,1
1141.98,2285365.52,2286055.03,1,-0.00312921754476505,-0.251120870935109,-0.251133211056066,0,0,0,0.3410175503239,0.730189670689469,0,1,1,1,1,1,1
1781.6,19633032.21,19634826.43,1,0.107520348503582,2.002395892067,2.0022349697851,0,0,0,0.426415490271525,0.587154426695633,0,1,1,1,1,1,1
854.69,1059039.66,1059463.89,1,-0.0528282792220574,-0.410424478261506,-0.410450627952671,0,0,0,0.321936271503661,0.717162676762086,0,1,1,1,1,1,1
93.37,377252.32,377299,1,-0.184531052155874,-0.498990809800391,-0.499054519362123,0,0,0,0.321774228165064,0.728115001832521,0,1,1,1,1,1,1
1668.46,630550.78,631352.61,1,0.0879479587992111,-0.466086538819576,-0.466056429307064,0,0,0,0.321865549518537,0.723821261598232,0,1,1,1,1,1,1
6.06,1472619.98,1472623,1,-0.19963504141775,-0.356699086794017,-0.35678690902796,0,0,0,0.31712782717666,0.702154648834494,0,1,1,1,1,1,1
599.73,12810271.56,12811410.33,1,-0.0969344881581237,1.11609770744779,1.11596652057495,0,0,0,0.437127187828665,0.714943744354059,0,1,1,1,1,1,1
2839.58,945502.22,947138.86,1,0.290543124351478,-0.425173350766408,-0.42504011343716,0,0,0,0.373428953972906,0.805703636590351,0,1,1,1,1,1,1
2400.46,10511773.78,10512968.55,1,0.214578586902445,0.817515577094836,0.817430361837631,0,0,0,0.292284865787242,0.509885393636978,0,1,1,1,1,1,1
2053.14,17285435.94,17287033.02,1,0.154494775764719,1.6974357125948,1.6972887091362,0,0,0,0.370832232234174,0.536253618996852,0,1,1,1,1,1,1
723.12,584066.45,584425.41,1,-0.0755889236749843,-0.472125000287844,-0.472151630912866,0,0,0,0.323299665849644,0.72729552246301,0,1,1,1,1,1,1
516.35,4446738.83,4446996.26,1,-0.111358616260921,0.0296483571247107,0.0295435063943563,0,0,0,0.307809766060254,0.637121975008114,0,1,1,1,1,1,1
211.43,1892908.79,1893322.75,1,-0.164107538557694,-0.302102241260711,-0.302143764076622,0,0,0,0.374875003039962,0.79325243742619,0,1,1,1,1,1,1
919.62,20504969.2,20505428.44,1,-0.0415958657210425,2.11566326446696,2.11531426642684,0,0,0,0.251783026127436,0.269427571984124,0,1,1,1,1,1,1
13.9,6600281.06,6600288,1,-0.19827877895282,0.309400303127654,0.309226659691546,0,0,0,0.297647098471682,0.583805537417788,0,1,1,1,1,1,1
1552.38,3330807.32,3331710.17,1,0.0678669706704906,-0.115314675027439,-0.115316906472733,0,0,0,0.340237207419739,0.711791497792149,0,1,1,1,1,1,1
811.12,11394422.45,11395422.93,1,-0.0603655694767814,0.932174430601233,0.93204911927517,0,0,0,0.394563658205549,0.670697976627253,0,1,1,1,1,1,1
404.04,5420060.99,5420446.18,1,-0.130787422056378,0.156085983726437,0.155981340221043,0,0,0,0.337251077383093,0.673001431523971,0,1,1,1,1,1,1
479.98,602917.52,603224.35,1,-0.117650359353974,-0.469676186680536,-0.469709905660233,0,0,0,0.335009431028601,0.747365881711403,0,1,1,1,1,1,1
538.9,784481.06,784883.66,1,-0.107457631747631,-0.446090508661032,-0.446114845268373,0,0,0,0.347068415257231,0.764969542127119,0,1,1,1,1,1,1
14.25,9899803.38,9900755.7,1,-0.19821823152135,0.738018686849874,0.737912283912407,0,0,1,0.469176632174818,0.811917152139358,0.811917152139358,0,1,1,1,1,1
162.25,39499.88,39577.98,1,-0.172615317642554,-0.542865919859061,-0.542919861922878,0,0,0,0.322846384226957,0.735466273029488,0,1,1,1,1,1,1
1182.69,1975364.66,1975955.07,1,0.00391331369851727,-0.291390962990646,-0.291410955608289,0,0,0,0.320223923590348,0.699200330907502,0,1,1,1,1,1,1
538.89,1946361.56,1946692.38,1,-0.107459361674245,-0.295158557399564,-0.295211778906464,0,0,0,0.328931043503759,0.715031684415976,0,1,1,1,1,1,1
17.75,121661.13,121670,1,-0.197612757206648,-0.532192913658697,-0.532257231036579,0,0,0,0.322434955361222,0.733441764147074,0,1,1,1,1,1,1
